1,0,0
0.999398,0.000128,0.000126616699981801
0.997592,0.00051,0.000505076425100328
0.994588,0.001137,0.00113010114793719
0.990393,0.002001,0.00199400226154626
0.985016,0.003092,0.00308707070412689
0.97847,0.004401,0.0043978381286726
0.970772,0.005915,0.00591370407465551
0.96194,0.007622,0.00762197585293588
0.951995,0.009508,0.00950968043092463
0.940961,0.011562,0.0115635640352787
0.928864,0.013769,0.0137701027266509
0.915735,0.016113,0.0161147008879544
0.901604,0.01858,0.0185825277264511
0.886505,0.021153,0.0211574457203507
0.870476,0.023817,0.0238220077131329
0.853553,0.026554,0.0265585279696643
0.835779,0.029347,0.0293477225526053
0.817197,0.032176,0.0321699776514419
0.79785,0.035017,0.0350053017413136
0.777785,0.037847,0.0378325734147447
0.757051,0.040641,0.0406295846911674
0.735698,0.043377,0.0433728303348055
0.713778,0.046029,0.0460370824513844
0.691342,0.048575,0.0485956582907334
0.668445,0.050993,0.0510200762558372
0.645142,0.053258,0.0532812320233649
0.62149,0.055344,0.0553503161824551
0.597545,0.057218,0.0572005641082698
0.573365,0.058845,0.058808628019
0.549009,0.060194,0.0601562750089046
0.524534,0.061254,0.0612317709202378
0.5,0.062029,0.0620302837313174
0.475466,0.06253,0.0625540581748324
0.450991,0.062774,0.06281155176924
0.426635,0.062779,0.0628159867409328
0.402455,0.062562,0.0625834485145754
0.37851,0.062133,0.0621308237698259
0.354858,0.061497,0.0614739365257163
0.331555,0.06066,0.0606260687935654
0.308658,0.059629,0.0595973040703412
0.286222,0.058414,0.058394436332929
0.264302,0.057026,0.0570217620979586
0.242949,0.05547,0.0554820481261257
0.222215,0.053753,0.0537783057988741
0.20215,0.051885,0.0519150370516745
0.182803,0.049874,0.0498994046930422
0.164221,0.047729,0.0477416886798822
0.146447,0.045457,0.0454548981545995
0.129524,0.043071,0.0430545001612985
0.113495,0.040585,0.040557347493695
0.098396,0.038011,0.0379791419372669
0.084265,0.03536,0.0353343921442978
0.071136,0.032644,0.0326343486816066
0.059039,0.029874,0.0298862115009759
0.048005,0.027062,0.0270942093175374
0.03806,0.024219,0.0242588670066806
0.029228,0.021348,0.0213787363213076
0.02153,0.018441,0.0184515269839455
0.014984,0.015489,0.0154754874921127
0.009607,0.01248,0.0124517527567856
0.005412,0.009416,0.00938420360102151
0.002408,0.006306,0.00627918605660998
0.000602,0.003165,0.00314574132258467
0,0,0
0.999398,3.5e-05,3.83750407194953e-05
0.997592,0.000137,0.000149182334844785
0.994588,0.000296,0.000319496162320399
0.990393,0.000497,0.000529231437945248
0.985016,0.000719,0.000752695631612857
0.97847,0.000935,0.000960364783608724
0.970772,0.001112,0.00112075863485095
0.96194,0.001212,0.00120205998439111
0.951995,0.001197,0.00117317008761251
0.940961,0.001033,0.00100448726008082
0.928864,0.000694,0.000668405980069772
0.915735,0.000157,0.000139857612218265
0.901604,-0.0006,-0.000603362343679872
0.886505,-0.001592,-0.00157975419348815
0.870476,-0.002829,-0.00280317354603915
0.853553,-0.004314,-0.0042824475047255
0.835779,-0.006048,-0.00602002505807662
0.817197,-0.008027,-0.00801227088514022
0.79785,-0.010244,-0.0102498505918743
0.777785,-0.01269,-0.0127180921968581
0.757051,-0.015357,-0.0153983105811164
0.735698,-0.018232,-0.0182691218623748
0.713778,-0.021289,-0.0213071721501973
0.691342,-0.024495,-0.0244877561912476
0.668445,-0.027814,-0.0277834800792048
0.645142,-0.031207,-0.0311633857298862
0.62149,-0.034631,-0.0345907471329693
0.597545,-0.038043,-0.0380216062480891
0.573365,-0.041397,-0.041403087729054
0.549009,-0.044642,-0.044673557549739
0.524534,-0.047719,-0.0477646911685369
0.5,-0.050563,-0.0506042587940256
0.475466,-0.053099,-0.0531216290060305
0.450991,-0.055257,-0.0552534736026536
0.426635,-0.056979,-0.0569495492985349
0.402455,-0.058224,-0.0581778199916998
0.37851,-0.058974,-0.058927058966322
0.354858,-0.059236,-0.059207595153196
0.331555,-0.059046,-0.0590491338638532
0.308658,-0.058459,-0.0584963029649743
0.286222,-0.057547,-0.0576026381429158
0.264302,-0.056376,-0.0564240154873149
0.242949,-0.054994,-0.0550123282631516
0.222215,-0.053427,-0.0534110872267946
0.20215,-0.051694,-0.0516526891681391
0.182803,-0.049805,-0.0497581594555753
0.164221,-0.047773,-0.0477387404734746
0.146447,-0.04561,-0.0455986781059867
0.129524,-0.043326,-0.0433392456625632
0.113495,-0.040929,-0.0409621864803387
0.098396,-0.038431,-0.0384710464182722
0.084265,-0.035843,-0.0358735386728589
0.071136,-0.03317,-0.0331803931147017
0.059039,-0.030416,-0.0304039141872973
0.048005,-0.027586,-0.027557356803842
0.03806,-0.024685,-0.0246519651732017
0.029228,-0.021722,-0.0216965640379903
0.02153,-0.018707,-0.0186970790734054
0.014984,-0.015649,-0.0156570828620415
0.009607,-0.012559,-0.012580096754315
0.005412,-0.009443,-0.0094699255183212
0.002408,-0.006308,-0.00633115278494616
0.000602,-0.00316,-0.0031701410631825
0,0,-0
1,0,0
