0,0,0
0.000602,0.003165,0.00314575816354726
0.002408,0.006306,0.00627921697745579
0.005412,0.009416,0.00938424358605326
0.009607,0.01248,0.0124517955060586
0.014984,0.015489,0.0154755265726481
0.02153,0.018441,0.0184515569555008
0.029228,0.021348,0.0213787536077143
0.03806,0.024219,0.0242588703402744
0.048005,0.027062,0.0270941997065629
0.059039,0.029874,0.0298861917682094
0.071136,0.032644,0.0326343227152044
0.084265,0.03536,0.0353343640574287
0.098396,0.038011,0.0379791153301541
0.113495,0.040585,0.0405573249726449
0.129524,0.043071,0.0430544831806269
0.146447,0.045457,0.0454548871637076
0.164221,0.047729,0.0477416834698853
0.182803,0.049874,0.0498994048031964
0.20215,0.051885,0.0519150420866569
0.222215,0.053753,0.0537783155518978
0.242949,0.05547,0.0554820624768863
0.264302,0.057026,0.0570217807319344
0.286222,0.058414,0.0583944583937221
0.308658,0.059629,0.0595973278887567
0.331555,0.06066,0.0606260918229032
0.354858,0.061497,0.0614739555617152
0.37851,0.062133,0.0621308354509348
0.402455,0.062562,0.0625834500114649
0.426635,0.062779,0.0628159764791446
0.450991,0.062774,0.062811529997297
0.475466,0.06253,0.0625540272089711
0.5,0.062029,0.0620302477784813
0.524534,0.061254,0.0612317354692723
0.549009,0.060194,0.0601562458910548
0.573365,0.058845,0.0588086103210112
0.597545,0.057218,0.0572005611704379
0.62149,0.055344,0.0553503288991976
0.645142,0.053258,0.0532812586106317
0.668445,0.050993,0.0510201125452903
0.691342,0.048575,0.0485956984928306
0.713778,0.046029,0.0460371202305576
0.735698,0.043377,0.043372859966939
0.757051,0.040641,0.0406296020588522
0.777785,0.037847,0.0378325766412348
0.79785,0.035017,0.0350052913445253
0.817197,0.032176,0.0321699562132276
0.835779,0.029347,0.0293476940043074
0.853553,0.026554,0.0265584966774104
0.870476,0.023817,0.0238219775809297
0.886505,0.021153,0.0211574195043765
0.901604,0.01858,0.0185825066974811
0.915735,0.016113,0.0161146848784586
0.928864,0.013769,0.0137700905096851
0.940961,0.011562,0.0115635539010345
0.951995,0.009508,0.00950967078999639
0.96194,0.007622,0.00762196570687912
0.970772,0.005915,0.00591369323958262
0.97847,0.004401,0.00439782717658039
0.985016,0.003092,0.00308706066675207
0.990393,0.002001,0.00199399420437148
0.994588,0.001137,0.0011300957532665
0.997592,0.00051,0.000505073713872386
0.999398,0.000128,0.000126615971287288
1,0,0
